ID,类型,类型枚举,子类型,装备部位,名称(简中),名称(繁中),名称(英文),名称(日文),名称(韩文),描述(简中),描述(繁中),描述(英文),简短描述(简中),买价,卖价,积分价,堆叠上限,职业限制,物品标记,技能ID,图标,排序分类,掉落率,Group,NameId,ItemTipId,属性:Str,属性:Dex,属性:Mind,属性:Con,属性:MaxHp,属性:MaxMp,属性:Defense,属性:Stamina,属性:Speed,属性:Move,属性:PhysicalAttack,属性:MagicAttack,属性:FireRes,属性:WaterRes,属性:AirRes,属性:EarthRes,属性:MindRes,属性:IgnoreResist,属性:PhysicalHitRatio,属性:MagicHitRatio,属性:AttackRange,属性:StaminaRatio,属性:MpCostRatio,属性:DodgeRatio,属性:AttackBackRatio,属性:CriticalRatio,属性:StealRatio,属性:ExpRatio,属性:GoldRatio,属性:PhysicalDR,属性:FireDR,属性:WaterDR,属性:AirDR,属性:EarthDR,属性:MindDR,属性:PhysicalRatio,属性:DefenseRatio,属性:AtkDamageRatio,属性:DefDamageRatio,属性:MaxHPRatio,属性:MaxMPRatio
40,装备,Equip,Spear,Weapon,水晶之枪,水晶之槍,Crystal Spear,水晶の槍,수정 창,攻击力+37／命中:90%#职业限制:翼战士,攻擊力+37／命中:90%#職業限制:翼戰士,ATK+37／HIT:90%#Class:Winged Warrior,攻击力+37／命中:90%#职业限制:翼战士,1100,550,0,999,WingWarrior|WindWarrior|HolyWingAvatar,NotUse,1039,"item_1,item_icon_033",0,0,0,430,12039,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,装备,Equip,Spear,Weapon,三叉戟,三叉戟,Trident,三叉の槍,삼지창,攻击力+52／命中:94%#职业限制:翼战士,攻擊力+52／命中:94%#職業限制:翼戰士,ATK+52／HIT:94%#Class:Winged Warrior,攻击力+52／命中:94%#职业限制:翼战士,2800,1400,0,999,WingWarrior|WindWarrior|HolyWingAvatar,NotUse,1040,"item_1,item_icon_034",0,0,0,431,12040,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,装备,Equip,Spear,Weapon,逆风之矛,逆風之矛,Headwind Spear,逆風の槍,역풍의 창,攻击力+70／命中:96%#敏捷+5#风属伤害:5~10#职业限制:翼战士,攻擊力+70／命中:96%#敏捷+5#風屬傷害:5~10#職業限制:翼戰士,ATK+70／HIT:96%#Speed+5#Wind DMG:5~10#Class:Winged Warrior,攻击力+70／命中:96%#敏捷+5#风属伤害:5~10#职业限制:翼战士,4000,2000,0,999,WingWarrior|WindWarrior|HolyWingAvatar,NotUse,1041,"item_1,item_icon_035",0,0,0,432,12041,0,0,0,0,0,0,0,0,5,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,装备,Equip,Spear,Weapon,鬼龙之枪,鬼龍之槍,Oniwyrm Spear,鬼龍の槍,귀룡의 창,攻击力+85／命中:92%#职业限制:翼战士,攻擊力+85／命中:92%#職業限制:翼戰士,ATK+85／HIT:92%#Class:Winged Warrior,攻击力+85／命中:92%#职业限制:翼战士,5800,2900,0,999,WingWarrior|WindWarrior|HolyWingAvatar,NotUse,1042,"item_1,item_icon_036",0,0,0,433,12042,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,装备,Equip,Spear,Weapon,破晓,破曉,Dawnbreaker,暁の槍,파효,攻击力+102／命中:90%#防+4#职业限制:翼战士,攻擊力+102／命中:90%#防+4#職業限制:翼戰士,ATK+102／HIT:90%#DEF+4#Class:Winged Warrior,攻击力+102／命中:90%#防+4#职业限制:翼战士,7600,3800,0,999,WingWarrior|WindWarrior|HolyWingAvatar,NotUse,1043,"item_1,item_icon_037",0,0,0,434,12043,0,0,0,0,0,0,4,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,装备,Equip,Spear,Weapon,丈八蛇矛,丈八蛇矛,Serpent Spear,丈八蛇矛,장팔사모,攻击力+126／命中:98%#职业限制:翼战士,攻擊力+126／命中:98%#職業限制:翼戰士,ATK+126／HIT:98%#Class:Winged Warrior,攻击力+126／命中:98%#职业限制:翼战士,9000,4500,0,999,WingWarrior|WindWarrior|HolyWingAvatar,NotUse,1044,"item_1,item_icon_038",0,0,0,435,12044,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,装备,Equip,Spear,Weapon,天马之枪,天馬之槍,Pegasus Spear,天馬の槍,천마의 창,攻击力+142／命中:94%#敏捷+8#风属伤害:12~20#职业限制:翼战士,攻擊力+142／命中:94%#敏捷+8#風屬傷害:12~20#職業限制:翼戰士,ATK+142／HIT:94%#Speed+8#Wind DMG:12~20#Class:Winged Warrior,攻击力+142／命中:94%#敏捷+8#风属伤害:12~20#职业限制:翼战士,19000,9500,0,999,WingWarrior|WindWarrior|HolyWingAvatar,NotUse,1045,"item_1,item_icon_039",0,0,0,436,12045,0,0,0,0,0,0,0,0,8,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,装备,Equip,Spear,Weapon,虚空之枪,虛空之槍,Void Spear,虚空の槍,허공의 창,攻击力+168／命中:96%#职业限制:翼战士,攻擊力+168／命中:96%#職業限制:翼戰士,ATK+168／HIT:96%#Class:Winged Warrior,攻击力+168／命中:96%#职业限制:翼战士,32000,16000,0,999,WingWarrior|WindWarrior|HolyWingAvatar,NotUse,1046,"item_1,item_icon_040",0,0,0,437,12046,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,装备,Equip,Spear,Weapon,魔枪  黑天使,魔槍  黑天使,Demon Spear Fallen Angel,魔槍「黒天」使,마창 흑천사,攻击力+190／魔击力+18%／命中:96%#敏捷+10#攻击范围+1#职业限制:翼战士,攻擊力+190／魔擊力+18%／命中:96%#敏捷+10#攻擊範圍+1#職業限制:翼戰士,ATK+190／MAG ATK+18%／HIT:96%#Speed+10#Attack Range+1#Class:Winged Warrior,攻击力+190／魔击力+18%／命中:96%#敏捷+10#攻击范围+1#职业限制:翼战士,98000,49000,0,999,WingWarrior|WindWarrior|HolyWingAvatar,NotUse,1047,"item_1,item_icon_041",0,0,0,438,12047,0,0,0,0,0,0,0,0,10,0,190,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,装备,Equip,Spear,Weapon,圣矛  炽天使,聖矛  熾天使,Sacred Spear Seraph,聖矛「熾天」使,성창 치천사,攻击力+205／魔击力+20%／命中:99%#命中给予衰弱#攻击范围+1#职业限制:翼战士,攻擊力+205／魔擊力+20%／命中:99%#命中給予衰弱#攻擊範圍+1#職業限制:翼戰士,ATK+205／MAG ATK+20%／HIT:99%#Inflicts Weakness on Hit#Attack Range+1#Class:Winged Warrior,攻击力+205／魔击力+20%／命中:99%#命中给予衰弱#攻击范围+1#职业限制:翼战士,88000,44000,0,999,WingWarrior|WindWarrior|HolyWingAvatar,NotUse,1048,"item_1,item_icon_042",0,0,0,439,12048,0,0,0,0,0,0,0,0,0,0,205,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,装备,Equip,Axe,Weapon,???,???,???,？？？,???,攻击力+56／命中:99%／攻击范围:3,攻擊力+56／命中:99%／攻擊範圍:3,ATK+56／HIT:99%／Attack Range:3,攻击力+56／命中:99%／攻击范围:3,0,0,0,999,EvilMonster|EvilMonster,NotUse|NotUnequip,1049,"item_5,item_icon_228",0,0,0,306,12049,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,装备,Equip,Axe,Weapon,???,???,???,？？？,???,攻击力+38／命中:99%,攻擊力+38／命中:99%,ATK+38／HIT:99%,攻击力+38／命中:99%,0,0,0,999,MutantMonster|MutantMonster,NotUse,1050,,0,0,0,306,12050,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,装备,Equip,Axe,Weapon,???,???,???,？？？,???,攻击力+180／命中:92%／攻击范围:5,攻擊力+180／命中:92%／攻擊範圍:5,ATK+180／HIT:92%／Attack Range:5,攻击力+180／命中:92%／攻击范围:5,0,0,0,999,MutantMonster|MutantMonster,NotUse,1051,"item_5,item_icon_232",0,0,0,306,12051,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,装备,Equip,Sword,Weapon,钉头锤,釘頭錘,Spiked Mace,メイス,메이스,攻击力+28／命中:94%／魔击力+5%,攻擊力+28／命中:94%／魔擊力+5%,ATK+28／HIT:94%／MAG ATK+5%,攻击力+28／命中:94%／魔击力+5%,900,450,0,999,SwordMan|SwordMaster|SwordKing|MagicSwordMan|DarkSwordMan|DarkBladePrincess,NotUse,1052,"item_2,item_icon_054",0,0,0,2564,12052,0,0,0,0,0,0,0,0,0,0,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,装备,Equip,Staff,Weapon,???,???,???,？？？,???,攻击力+99／命中:99%／魔击力+15%,攻擊力+99／命中:99%／魔擊力+15%,ATK+99／HIT:99%／MAG ATK+15%,攻击力+99／命中:99%／魔击力+15%,0,0,0,999,Magician|ElfMan|ElfQueen,NotUse,1053,"item_5,item_icon_231",0,0,0,306,12053,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,装备,Equip,Axe,Weapon,???,???,???,？？？,???,攻击力+46／命中:96%／攻击范围:3,攻擊力+46／命中:96%／攻擊範圍:3,ATK+46／HIT:96%／Attack Range:3,攻击力+46／命中:96%／攻击范围:3,0,0,0,999,MutantMonster|MutantMonster,NotUse,1054,"item_5,item_icon_232",0,0,0,306,12054,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,装备,Equip,Bow,Weapon,长弓,長弓,Longbow,長弓,장궁,攻击力+12／命中:90%／攻击范围:2~3#职业限制:弓箭手,攻擊力+12／命中:90%／攻擊範圍:2~3#職業限制:弓箭手,ATK+12／HIT:90%／Attack Range:2~3#Class:Archer,攻击力+12／命中:90%／攻击范围:2~3#职业限制:弓箭手,200,100,0,999,BowMan|BowMaster|BowKing,NotUse,1055,"item_1,item_icon_043",0,0,0,440,12055,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,装备,Equip,Bow,Weapon,巨弓,巨弓,Greatbow,大弓,거궁,攻击力+21／命中:92%／攻击范围:2~4#职业限制:弓箭手,攻擊力+21／命中:92%／攻擊範圍:2~4#職業限制:弓箭手,ATK+21／HIT:92%／Attack Range:2~4#Class:Archer,攻击力+21／命中:92%／攻击范围:2~4#职业限制:弓箭手,420,210,0,999,BowMan|BowMaster|BowKing,NotUse,1056,"item_1,item_icon_044",0,0,0,441,12056,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,装备,Equip,Bow,Weapon,水晶弓,水晶弓,Crystal Bow,水晶の弓,수정 활,攻击力+32／命中:96%／攻击范围:2~4#职业限制:弓箭手,攻擊力+32／命中:96%／攻擊範圍:2~4#職業限制:弓箭手,ATK+32／HIT:96%／Attack Range:2~4#Class:Archer,攻击力+32／命中:96%／攻击范围:2~4#职业限制:弓箭手,1000,500,0,999,BowMan|BowMaster|BowKing,NotUse,1057,"item_1,item_icon_045",0,0,0,442,12057,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,装备,Equip,Bow,Weapon,猎杀弓,獵殺弓,Hunter's Bow,狩猟弓,사냥의 활,攻击力+45／命中:99%／攻击范围:2~4#敏捷+4#职业限制:弓箭手,攻擊力+45／命中:99%／攻擊範圍:2~4#敏捷+4#職業限制:弓箭手,ATK+45／HIT:99%／Attack Range:2~4#Speed+4#Class:Archer,攻击力+45／命中:99%／攻击范围:2~4#敏捷+4#职业限制:弓箭手,2200,1100,0,999,BowMan|BowMaster|BowKing,NotUse,1058,"item_1,item_icon_046",0,0,0,443,12058,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,装备,Equip,Bow,Weapon,迅雷之弓,迅雷之弓,Thunderstrike Bow,迅雷の弓,번개의 활,攻击力+63／命中:94%／攻击范围:2~4#风属伤害5~10#职业限制:弓箭手,攻擊力+63／命中:94%／攻擊範圍:2~4#風屬傷害5~10#職業限制:弓箭手,ATK+63／HIT:94%／Attack Range:2~4#Wind DMG:5~10#Class:Archer,攻击力+63／命中:94%／攻击范围:2~4#风属伤害5~10#职业限制:弓箭手,3600,1800,0,999,BowMan|BowMaster|BowKing,NotUse,1059,"item_1,item_icon_047",0,0,0,444,12059,0,0,0,0,0,0,0,0,4,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,装备,Equip,Bow,Weapon,寂静之弓,寂靜之弓,Silence Bow,静寂の弓,고요의 활,攻击力+81／命中:98%／攻击范围:2~4#命中后给予魔法封印#职业限制:弓箭手,攻擊力+81／命中:98%／攻擊範圍:2~4#命中後給予魔法封印#職業限制:弓箭手,ATK+81／HIT:98%／Attack Range:2~4#Inflicts Silence on Hit#Class:Archer,攻击力+81／命中:98%／攻击范围:2~4#命中后给予魔法封印#职业限制:弓箭手,6800,3400,0,999,BowMan|BowMaster|BowKing,NotUse,1060,"item_1,item_icon_048",0,0,0,445,12060,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,装备,Equip,Bow,Weapon,名弓  幽鬼,名弓  幽鬼,Master Bow Phantom,名弓「幽鬼」,명궁 유혼,攻击力+103／命中:96%／攻击范围:2~5#防-6／敏捷+3#职业限制:弓箭手,攻擊力+103／命中:96%／攻擊範圍:2~5#防-6／敏捷+3#職業限制:弓箭手,ATK+103／HIT:96%／Attack Range:2~5#DEF-6／Speed+3#Class:Archer,攻击力+103／命中:96%／攻击范围:2~5#防-6／敏捷+3#职业限制:弓箭手,9200,4600,0,999,BowMan|BowMaster|BowKing,NotUse,1061,"item_1,item_icon_049",0,0,0,446,12061,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,装备,Equip,Bow,Weapon,海龙之弓,海龍之弓,Sea Dragon Bow,海龍の弓,해룡의 활,攻击力+117／命中:94%／攻击范围:2~4#水属伤害5~10#职业限制:弓箭手,攻擊力+117／命中:94%／攻擊範圍:2~4#水屬傷害5~10#職業限制:弓箭手,ATK+117／HIT:94%／Attack Range:2~4#Water DMG:5~10#Class:Archer,攻击力+117／命中:94%／攻击范围:2~4#水属伤害5~10#职业限制:弓箭手,14000,7000,0,999,BowMan|BowMaster|BowKing,NotUse,1062,"item_2,item_icon_050",0,0,0,447,12062,0,0,0,0,0,0,-6,0,3,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,装备,Equip,Bow,Weapon,天劫,天劫,Heavenly Tribulation,天劫,천겁,攻击力+36／命中:99%／攻击范围:2~4#两次武器伤害#职业限制:弓箭手,攻擊力+36／命中:99%／攻擊範圍:2~4#兩次武器傷害#職業限制:弓箭手,ATK+36／HIT:99%／Attack Range:2~4#Double Weapon Attack#Class:Archer,攻击力+36／命中:99%／攻击范围:2~4#两次武器伤害#职业限制:弓箭手,50000,25000,0,999,BowMan|BowMaster|BowKing,NotUse,1063|10631,"item_2,item_icon_051",0,0,0,448,12063,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,装备,Equip,Bow,Weapon,穿云弓,穿雲弓,Cloudpiercer Bow,穿雲弓,천운의 활,攻击力+143／命中:99%／攻击范围:2~5#敏捷+12#职业限制:弓箭手,攻擊力+143／命中:99%／攻擊範圍:2~5#敏捷+12#職業限制:弓箭手,ATK+143／HIT:99%／Attack Range:2~5#Speed+12#Class:Archer,攻击力+143／命中:99%／攻击范围:2~5#敏捷+12#职业限制:弓箭手,22000,11000,0,999,BowMan|BowMaster|BowKing,NotUse,1064,"item_2,item_icon_052",0,0,0,449,12064,0,0,0,0,0,0,0,0,12,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,装备,Equip,Bow,Weapon,胧月,朧月,Hazy Moon,朧月,용월,攻击力+164／命中:96%／攻击范围:2~6#敏捷+20#命中后给予随机异常状态#职业限制:弓箭手,攻擊力+164／命中:96%／攻擊範圍:2~6#敏捷+20#命中後給予隨機異常狀態#職業限制:弓箭手,ATK+164／HIT:96%／Attack Range:2~6#Speed+20#Inflicts a Random Ailment on Hit#Class:Archer,攻击力+164／命中:96%／攻击范围:2~6#敏捷+20#命中后给予随机异常状态#职业限制:弓箭手,66000,33000,0,999,BowMan|BowMaster|BowKing,NotUse,1065,"item_2,item_icon_053",0,0,0,450,12065,0,0,0,0,0,0,0,0,20,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,装备,Equip,Staff,Weapon,木杖,木杖,Wooden Staff,木の杖,나무 지팡이,攻击力+10／命中:96%#职业限制:祭司、魔法师,攻擊力+10／命中:96%#職業限制:祭司、魔法師,"ATK+10／HIT:96%#Class:Priest, Mage",攻击力+10／命中:96%#职业限制:祭司、魔法师,180,90,0,999,Priest|PriestMaster|PriestPrincess|Magician|ElfMan|ElfQueen,NotUse,1066,"item_2,item_icon_055",0,0,0,451,12066,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,装备,Equip,Staff,Weapon,锡杖,錫杖,Priest Staff,錫の杖,은 지팡이,攻击力+20／命中:98%#职业限制:祭司、魔法师,攻擊力+20／命中:98%#職業限制:祭司、魔法師,"ATK+20／HIT:98%#Class:Priest, Mage",攻击力+20／命中:98%#职业限制:祭司、魔法师,200,100,0,999,Priest|PriestMaster|PriestPrincess|Magician|ElfMan|ElfQueen,NotUse,1067,"item_2,item_icon_056",0,0,0,452,12067,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,装备,Equip,Staff,Weapon,水晶杖,水晶杖,Crystal Staff,水晶の杖,수정 지팡이,攻击力+26／命中:96%#职业限制:祭司、魔法师,攻擊力+26／命中:96%#職業限制:祭司、魔法師,"ATK+26／HIT:96%#Class:Priest, Mage",攻击力+26／命中:96%#职业限制:祭司、魔法师,860,430,0,999,Priest|PriestMaster|PriestPrincess|Magician|ElfMan|ElfQueen,NotUse,1068,"item_2,item_icon_057",0,0,0,453,12068,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,装备,Equip,Staff,Weapon,仪式之杖,儀式之杖,Ritual Staff,儀式の杖,의식의 지팡이,攻击力+32／命中:96%#职业限制:祭司、魔法师,攻擊力+32／命中:96%#職業限制:祭司、魔法師,"ATK+32／HIT:96%#Class:Priest, Mage",攻击力+32／命中:96%#职业限制:祭司、魔法师,2000,1000,0,999,Priest|PriestMaster|PriestPrincess|Magician|ElfMan|ElfQueen,NotUse,1069,"item_2,item_icon_058",0,0,0,454,12069,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,装备,Equip,Staff,Weapon,魔杖 妖炎,魔杖 妖炎,Wand Hellflame,魔杖「妖炎」,마법지팡이 요염,攻击力+40／命中:94%#火属伤害5~10#职业限制:魔法师,攻擊力+40／命中:94%#火屬傷害5~10#職業限制:魔法師,ATK+40／HIT:94%#Fire DMG:5~10#Class:Mage,攻击力+40／命中:94%#火属伤害5~10#职业限制:魔法师,4200,2100,0,999,Magician|ElfMan|ElfQueen,NotUse,1070,"item_2,item_icon_059",0,0,0,455,12070,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,装备,Equip,Staff,Weapon,圣灵之杖,聖靈之杖,Holy Spirit Staff,聖霊の杖,성령의 지팡이,攻击力+53／命中:94%#心灵伤害5~10#职业限制:祭司,攻擊力+53／命中:94%#心靈傷害5~10#職業限制:祭司,ATK+53／HIT:94%#Mind DMG:5~10#Class:Priest,攻击力+53／命中:94%#心灵伤害5~10#职业限制:祭司,4800,2400,0,999,Priest|PriestMaster|PriestPrincess,NotUse,1071,"item_2,item_icon_060",0,0,0,456,12071,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,装备,Equip,Staff,Weapon,魔导杖  风镰,魔導杖  風鐮,Arcanestaff Windscythe,魔導杖「風鎌」,마도지팡이 풍렴,攻击力+60／命中:90%／魔击力+6%#敏捷+4#风属伤害:5~10#职业限制:祭司、魔法师,攻擊力+60／命中:90%／魔擊力+6%#敏捷+4#風屬傷害:5~10#職業限制:祭司、魔法師,"ATK+60／HIT:90%／MAG ATK+6%#Speed+4#Wind DMG:5~10#Class:Priest, Mage",攻击力+60／命中:90%／魔击力+6%#敏捷+4#风属伤害:5~10#职业限制:祭司、魔法师,7200,3600,0,999,Priest|PriestMaster|PriestPrincess|Magician|ElfMan|ElfQueen,NotUse,1072,"item_2,item_icon_061",0,0,0,457,12072,0,0,0,0,0,0,0,0,4,0,60,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,装备,Equip,Staff,Weapon,祈祷之杖,祈禱之杖,Prayer Staff,祈りの杖,기도의 지팡이,攻击力+71／魔击力+11%／命中:90%#职业限制:祭司、魔法师,攻擊力+71／魔擊力+11%／命中:90%#職業限制:祭司、魔法師,"ATK+71／MAG ATK+11%／HIT:90%#Class:Priest, Mage",攻击力+71／魔击力+11%／命中:90%#职业限制:祭司、魔法师,8000,4000,0,999,Priest|PriestMaster|PriestPrincess|Magician|ElfMan|ElfQueen,NotUse,1073,"item_2,item_icon_062",0,0,0,458,12073,0,0,0,0,0,0,0,0,0,0,71,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,装备,Equip,Staff,Weapon,贤者法杖,賢者法杖,Sage Staff,賢者の杖,현자의 지팡이,攻击力+84／魔击力+13%／命中:96%#职业限制:祭司、魔法师,攻擊力+84／魔擊力+13%／命中:96%#職業限制:祭司、魔法師,"ATK+84／MAG ATK+13%／HIT:96%#Class:Priest, Mage",攻击力+84／魔击力+13%／命中:96%#职业限制:祭司、魔法师,10000,5000,0,999,Priest|PriestMaster|PriestPrincess|Magician|ElfMan|ElfQueen,NotUse,1074,"item_2,item_icon_063",0,0,0,459,12074,0,0,0,0,0,0,0,0,0,0,84,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,装备,Equip,Staff,Weapon,守护者之杖,守護者之杖,Guardian Staff,守護者の杖,수호자의 지팡이,攻击力+0／魔击力+35%／命中:80%#防+20#职业限制:魔法师,攻擊力+0／魔擊力+35%／命中:80%#防+20#職業限制:魔法師,ATK+0／MAG ATK+35%／HIT:80%#DEF+20#Class:Mage,攻击力+0／魔击力+35%／命中:80%#防+20#职业限制:魔法师,30000,15000,0,999,Magician|ElfMan|ElfQueen,NotUse,1075,"item_2,item_icon_064",0,0,0,460,12075,0,0,0,0,0,0,20,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,装备,Equip,Staff,Weapon,制裁之杖,制裁之杖,Judicator Staff,制裁の杖,징벌의 지팡이,攻击力+99／命中:98%#职业限制:魔法师,攻擊力+99／命中:98%#職業限制:魔法師,ATK+99／HIT:98%#Class:Mage,攻击力+99／命中:98%#职业限制:魔法师,28000,14000,0,999,Magician|ElfMan|ElfQueen,NotUse,1076,"item_2,item_icon_065",0,0,0,461,12076,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,装备,Equip,Staff,Weapon,根源之杖,根源之杖,Origin Staff,根源の杖,근원의 지팡이,攻击力+25／魔击力+20%／命中:90%#防+14／敏捷+10#每回合自动回复生命#职业限制:祭司,攻擊力+25／魔擊力+20%／命中:90%#防+14／敏捷+10#每回合自動回復生命#職業限制:祭司,ATK+25／MAG ATK+20%／HIT:90%#DEF+14／Speed+10#Restores HP Each Round#Class:Priest,攻击力+25／魔击力+20%／命中:90%#防+14／敏捷+10#每回合自动回复生命#职业限制:祭司,80000,40000,0,999,Priest|PriestMaster|PriestPrincess,NotUse,1077|10771,"item_2,item_icon_066",0,0,0,462,12077,0,0,0,0,0,0,14,0,10,0,25,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,装备,Equip,Staff,Weapon,审判之杖,審判之杖,Judgment Staff,審判の杖,심판의 지팡이,攻击力+110／命中:98%#职业限制:祭司,攻擊力+110／命中:98%#職業限制:祭司,ATK+110／HIT:98%#Class:Priest,攻击力+110／命中:98%#职业限制:祭司,62000,31000,0,999,Priest|PriestMaster|PriestPrincess,NotUse,1078,"item_2,item_icon_067",0,0,0,463,12078,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
